mnist,3,0.3,100,2,False,mlp,0.1,nn,2,False,32,0,index-privacy,0.25,False,,,0.9852941176470589,1.0,0,68,20220127193629
purchase100,3,0.3,100,2,False,mlp,0.1,nn,2,True,32,0,cacheline,,False,,,0.39655172413793105,0.7878787878787878,8,66,20220128052444
purchase100,3,0.3,100,2,False,mlp,0.1,clustering,2,False,,0,cacheline,,False,,,0.3448275862068966,0.6666666666666666,8,66,20220128052448
mnist,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,0.25,False,,,0.9411764705882353,1.0,0,68,20220201010800
mnist,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,0.25,False,,,0.9117647058823529,1.0,0,68,20220201011413
mnist,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,0.25,False,,,0.9117647058823529,1.0,0,68,20220201011617
mnist,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,0.5,False,,,0.9117647058823529,1.0,0,68,20220201012149
mnist,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,0.5,False,,,0.8970588235294118,1.0,0,68,20220201012802
mnist,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,0.5,False,,,0.8823529411764706,1.0,0,68,20220201013005
mnist,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,1.0,False,,,0.9117647058823529,1.0,0,68,20220201013538
mnist,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,1.0,False,,,0.9117647058823529,1.0,0,68,20220201014151
mnist,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,1.0,False,,,0.8823529411764706,1.0,0,68,20220201014355
mnist,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,2.0,False,,,0.8235294117647058,0.9705882352941176,0,68,20220201014927
mnist,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,2.0,False,,,0.7352941176470589,0.9558823529411765,0,68,20220201015541
mnist,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,2.0,False,,,0.8235294117647058,0.9852941176470589,0,68,20220201015743
mnist,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,4.0,False,,,0.7058823529411765,0.9705882352941176,0,68,20220201020317
mnist,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,4.0,False,,,0.6029411764705882,0.9117647058823529,0,68,20220201020931
mnist,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,4.0,False,,,0.6911764705882353,1.0,0,68,20220201021135
mnist,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,8.0,False,,,0.4264705882352941,0.8088235294117647,0,68,20220201021708
mnist,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,8.0,False,,,0.27941176470588236,0.6764705882352942,0,68,20220201022322
mnist,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,8.0,False,,,0.5441176470588235,0.8823529411764706,0,68,20220201022528
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,0.25,False,,,0.5892857142857143,0.967741935483871,6,62,20220201024111
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,0.25,False,,,0.6785714285714286,0.9516129032258065,6,62,20220201030451
cifar10,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,0.25,False,,,0.9464285714285714,1.0,6,62,20220201030713
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,0.5,False,,,0.5535714285714286,0.967741935483871,6,62,20220201032257
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,0.5,False,,,0.5535714285714286,0.9516129032258065,6,62,20220201034634
cifar10,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,0.5,False,,,0.9285714285714286,1.0,6,62,20220201034858
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,1.0,False,,,0.44642857142857145,0.9354838709677419,6,62,20220201040443
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,1.0,False,,,0.375,0.9354838709677419,6,62,20220201042821
cifar10,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,1.0,False,,,0.875,1.0,6,62,20220201043045
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,2.0,False,,,0.26785714285714285,0.8064516129032258,6,62,20220201044632
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,2.0,False,,,0.2857142857142857,0.8225806451612904,6,62,20220201051012
cifar10,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,2.0,False,,,0.7857142857142857,0.967741935483871,6,62,20220201051237
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,4.0,False,,,0.21428571428571427,0.6290322580645161,6,62,20220201052828
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,4.0,False,,,0.14285714285714285,0.6612903225806451,6,62,20220201055211
cifar10,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,4.0,False,,,0.6785714285714286,0.967741935483871,6,62,20220201055435
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,8.0,False,,,0.125,0.4838709677419355,6,62,20220201061030
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,8.0,False,,,0.05357142857142857,0.5,6,62,20220201063418
cifar10,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,8.0,False,,,0.4107142857142857,0.8870967741935484,6,62,20220201063644
cifar10,3,0.3,100,2,False,cnn,0.01,nn,2,False,32,0,index-privacy,0.25,False,,,1.0,1.0,6,62,20220201064412
cifar10,3,0.3,100,2,False,cnn,0.01,nn,2,True,32,0,index-privacy,0.25,False,,,1.0,1.0,6,62,20220201065144
cifar10,3,0.3,100,2,False,cnn,0.01,clustering,2,False,,0,index-privacy,0.25,False,,,0.9821428571428571,1.0,6,62,20220201065457
cifar10,3,0.3,100,2,False,cnn,0.01,nn,2,False,32,0,index-privacy,0.5,False,,,1.0,1.0,6,62,20220201070222
cifar10,3,0.3,100,2,False,cnn,0.01,nn,2,True,32,0,index-privacy,0.5,False,,,1.0,1.0,6,62,20220201070955
cifar10,3,0.3,100,2,False,cnn,0.01,clustering,2,False,,0,index-privacy,0.5,False,,,0.9642857142857143,1.0,6,62,20220201071308
cifar10,3,0.3,100,2,False,cnn,0.01,nn,2,False,32,0,index-privacy,1.0,False,,,0.9821428571428571,1.0,6,62,20220201072033
cifar10,3,0.3,100,2,False,cnn,0.01,nn,2,True,32,0,index-privacy,1.0,False,,,0.9821428571428571,1.0,6,62,20220201072806
cifar10,3,0.3,100,2,False,cnn,0.01,clustering,2,False,,0,index-privacy,1.0,False,,,0.9642857142857143,1.0,6,62,20220201073119
cifar10,3,0.3,100,2,False,cnn,0.01,nn,2,False,32,0,index-privacy,2.0,False,,,0.9821428571428571,1.0,6,62,20220201073844
cifar10,3,0.3,100,2,False,cnn,0.01,nn,2,True,32,0,index-privacy,2.0,False,,,0.9642857142857143,1.0,6,62,20220201074616
cifar10,3,0.3,100,2,False,cnn,0.01,clustering,2,False,,0,index-privacy,2.0,False,,,0.8928571428571429,1.0,6,62,20220201074931
cifar10,3,0.3,100,2,False,cnn,0.01,nn,2,False,32,0,index-privacy,4.0,False,,,0.75,0.967741935483871,6,62,20220201075654
cifar10,3,0.3,100,2,False,cnn,0.01,nn,2,True,32,0,index-privacy,4.0,False,,,0.6964285714285714,0.967741935483871,6,62,20220201080427
cifar10,3,0.3,100,2,False,cnn,0.01,clustering,2,False,,0,index-privacy,4.0,False,,,0.7142857142857143,0.9838709677419355,6,62,20220201080739
cifar10,3,0.3,100,2,False,cnn,0.01,nn,2,False,32,0,index-privacy,8.0,False,,,0.375,0.8709677419354839,6,62,20220201081507
cifar10,3,0.3,100,2,False,cnn,0.01,nn,2,True,32,0,index-privacy,8.0,False,,,0.25,0.7580645161290323,6,62,20220201082241
cifar10,3,0.3,100,2,False,cnn,0.01,clustering,2,False,,0,index-privacy,8.0,False,,,0.6785714285714286,0.967741935483871,6,62,20220201082555
cifar100,3,0.3,100,2,False,cnn,0.01,nn,2,False,32,0,index-privacy,0.25,False,,,0.8852459016393442,0.9090909090909091,5,66,20220201090154
cifar100,3,0.3,100,2,False,cnn,0.01,nn,2,True,32,0,index-privacy,0.25,False,,,0.9836065573770492,0.9090909090909091,5,66,20220201093312
cifar100,3,0.3,100,2,False,cnn,0.01,clustering,2,False,,0,index-privacy,0.25,False,,,0.9344262295081968,0.9393939393939394,5,66,20220201095134
cifar100,3,0.3,100,2,False,cnn,0.01,nn,2,False,32,0,index-privacy,0.5,False,,,0.8360655737704918,0.9090909090909091,5,66,20220201102726
cifar100,3,0.3,100,2,False,cnn,0.01,nn,2,True,32,0,index-privacy,0.5,False,,,0.9672131147540983,0.8939393939393939,5,66,20220201105835
cifar100,3,0.3,100,2,False,cnn,0.01,clustering,2,False,,0,index-privacy,0.5,False,,,0.9016393442622951,0.9393939393939394,5,66,20220201111700
cifar100,3,0.3,100,2,False,cnn,0.01,nn,2,False,32,0,index-privacy,1.0,False,,,0.6885245901639344,0.8939393939393939,5,66,20220201115259
cifar100,3,0.3,100,2,False,cnn,0.01,nn,2,True,32,0,index-privacy,1.0,False,,,0.9016393442622951,0.8939393939393939,5,66,20220201122410
cifar100,3,0.3,100,2,False,cnn,0.01,clustering,2,False,,0,index-privacy,1.0,False,,,0.8688524590163934,0.9242424242424242,5,66,20220201124240
cifar100,3,0.3,100,2,False,cnn,0.01,nn,2,False,32,0,index-privacy,2.0,False,,,0.4426229508196721,0.7878787878787878,5,66,20220201131831
cifar100,3,0.3,100,2,False,cnn,0.01,nn,2,True,32,0,index-privacy,2.0,False,,,0.5081967213114754,0.803030303030303,5,66,20220201134940
cifar100,3,0.3,100,2,False,cnn,0.01,clustering,2,False,,0,index-privacy,2.0,False,,,0.7049180327868853,0.7727272727272727,5,66,20220201140812
cifar100,3,0.3,100,2,False,cnn,0.01,nn,2,False,32,0,index-privacy,4.0,False,,,0.18032786885245902,0.5151515151515151,5,66,20220201144408
cifar100,3,0.3,100,2,False,cnn,0.01,nn,2,True,32,0,index-privacy,4.0,False,,,0.11475409836065574,0.4393939393939394,5,66,20220201151518
cifar100,3,0.3,100,2,False,cnn,0.01,clustering,2,False,,0,index-privacy,4.0,False,,,0.47540983606557374,0.5909090909090909,5,66,20220201153352
cifar100,3,0.3,100,2,False,cnn,0.01,nn,2,False,32,0,index-privacy,8.0,False,,,0.03278688524590164,0.22727272727272727,5,66,20220201160959
cifar100,3,0.3,100,2,False,cnn,0.01,nn,2,True,32,0,index-privacy,8.0,False,,,0.03278688524590164,0.16666666666666666,5,66,20220201164111
cifar100,3,0.3,100,2,False,cnn,0.01,clustering,2,False,,0,index-privacy,8.0,False,,,0.13114754098360656,0.4393939393939394,5,66,20220201165953
purchase100,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,0.25,False,,,0.7413793103448276,1.0,8,66,20220201170912
purchase100,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,0.25,False,,,0.9310344827586207,1.0,8,66,20220201172232
purchase100,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,0.25,False,,,0.9655172413793104,1.0,8,66,20220201172419
purchase100,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,0.5,False,,,0.7586206896551724,1.0,8,66,20220201173334
purchase100,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,0.5,False,,,0.9310344827586207,1.0,8,66,20220201174652
purchase100,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,0.5,False,,,0.9655172413793104,1.0,8,66,20220201174839
purchase100,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,1.0,False,,,0.7931034482758621,1.0,8,66,20220201175755
purchase100,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,1.0,False,,,0.9482758620689655,1.0,8,66,20220201181125
purchase100,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,1.0,False,,,0.9310344827586207,1.0,8,66,20220201181324
purchase100,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,2.0,False,,,0.8275862068965517,0.9848484848484849,8,66,20220201182241
purchase100,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,2.0,False,,,0.8620689655172413,1.0,8,66,20220201183600
purchase100,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,2.0,False,,,0.8793103448275862,0.9848484848484849,8,66,20220201183749
purchase100,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,4.0,False,,,0.6206896551724138,0.9090909090909091,8,66,20220201184708
purchase100,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,4.0,False,,,0.5862068965517241,0.8939393939393939,8,66,20220201190027
purchase100,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,4.0,False,,,0.6551724137931034,0.9242424242424242,8,66,20220201190216
purchase100,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,8.0,False,,,0.29310344827586204,0.6818181818181818,8,66,20220201191136
purchase100,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,8.0,False,,,0.1724137931034483,0.5606060606060606,8,66,20220201192455
purchase100,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,8.0,False,,,0.3448275862068966,0.7272727272727273,8,66,20220201192647
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,16.0,False,,,0.07142857142857142,0.4032258064516129,6,62,20220202155042
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,16.0,False,,,0.07142857142857142,0.3548387096774194,6,62,20220202164518
cifar10,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,16.0,False,,,0.07142857142857142,0.6774193548387096,6,62,20220202164828
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,32.0,False,,,0.03571428571428571,0.25806451612903225,6,62,20220202172139
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,32.0,False,,,0.03571428571428571,0.1935483870967742,6,62,20220202183526
cifar10,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,32.0,False,,,0.07142857142857142,0.3709677419354839,6,62,20220202183840
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,False,32,0,index-privacy,64.0,False,,,0.03571428571428571,0.1935483870967742,6,62,20220202191225
cifar10,3,0.3,100,2,False,mlp,0.01,nn,2,True,32,0,index-privacy,64.0,False,,,0.03571428571428571,0.20967741935483872,6,62,20220202200641
cifar10,3,0.3,100,2,False,mlp,0.01,clustering,2,False,,0,index-privacy,64.0,False,,,0.017857142857142856,0.12903225806451613,6,62,20220202201015
